AccountID,CustomerID,AccountType,Balance,CreatedDate,TotalDeposits,TotalWithdrawals,NetChange,RecalculatedBalance,BalanceMismatch
4194,4462,Savings,51902,2018-01-27,0.0,0.0,0.0,0.0,True
4195,2656,Business,20626,2017-02-01,0.0,7066.89,-7066.89,-7066.89,True
4196,409,Business,4711,2021-01-10,9369.2,3551.52,5817.68,5817.68,True
4197,1674,Business,21114,2016-10-09,6737.03,0.0,6737.03,6737.03,True
4198,5,Business,41127,2023-12-20,12152.18,1765.36,10386.82,10386.82,True
4199,3036,Savings,20511,2024-02-22,0.0,8014.8,-8014.8,-8014.8,True
4200,1551,Checking,24945,2021-04-08,5344.43,11532.22,-6187.789999999999,-6187.789999999999,True
4201,2613,Savings,95380,2021-12-10,8985.46,1211.47,7773.989999999999,7773.989999999999,True
4202,4396,Savings,18736,2021-03-17,0.0,0.0,0.0,0.0,True
4203,1077,Savings,14897,2024-07-06,2810.55,15852.81,-13042.259999999998,-13042.259999999998,True
4204,3767,Savings,83935,2021-05-03,11146.27,0.0,11146.27,11146.27,True
4205,1108,Checking,1024,2016-04-06,8935.71,0.0,8935.71,8935.71,True
4206,3283,Business,91830,2020-06-29,0.0,23144.58,-23144.58,-23144.58,True
4207,2976,Savings,29414,2017-12-29,0.0,7498.92,-7498.92,-7498.92,True
4208,4291,Business,39107,2021-06-21,0.0,9228.12,-9228.12,-9228.12,True
4209,4122,Business,52418,2019-01-17,0.0,0.0,0.0,0.0,True
4210,4349,Savings,8351,2021-12-24,9180.77,2248.55,6932.22,6932.22,True
4211,2026,Checking,76240,2021-02-27,475.14,0.0,475.14,475.14,True
4212,2961,Savings,33062,2017-05-22,6640.05,10024.61,-3384.5600000000004,-3384.5600000000004,True
4213,1111,Savings,65644,2023-11-23,4058.7,0.0,4058.7,4058.7,True
4214,3263,Checking,51264,2022-01-31,227.01,0.0,227.01,227.01,True
4215,1414,Checking,74390,2019-07-27,1781.31,0.0,1781.31,1781.31,True
4216,14,Checking,77665,2021-12-12,0.0,0.0,0.0,0.0,True
4217,4916,Savings,26817,2018-04-27,8110.47,13261.91,-5151.44,-5151.44,True
4218,3534,Business,52624,2018-10-20,2705.41,0.0,2705.41,2705.41,True
4219,2881,Checking,45333,2024-11-10,11558.939999999999,1820.9,9738.039999999999,9738.039999999999,True
4220,2097,Checking,71284,2023-07-10,6404.18,0.0,6404.18,6404.18,True
4221,2776,Savings,30846,2025-04-29,5998.73,0.0,5998.73,5998.73,True
4222,4671,Business,25923,2023-12-19,14125.35,0.0,14125.35,14125.35,True
4223,2666,Business,40237,2024-02-20,1551.24,0.0,1551.24,1551.24,True
4224,1124,Checking,86717,2018-08-22,16050.95,0.0,16050.95,16050.95,True
4225,1556,Business,33081,2022-01-13,3141.14,0.0,3141.14,3141.14,True
4226,2873,Savings,9541,2017-11-08,2181.33,0.0,2181.33,2181.33,True
4227,2990,Savings,57049,2021-07-01,14870.66,0.0,14870.66,14870.66,True
4228,1913,Business,9630,2023-10-07,9938.35,0.0,9938.35,9938.35,True
4229,1982,Checking,79383,2024-05-21,5741.58,0.0,5741.58,5741.58,True
4230,3961,Checking,43702,2016-05-28,0.0,0.0,0.0,0.0,True
4231,4599,Checking,52214,2023-01-02,8676.96,0.0,8676.96,8676.96,True
4232,1941,Business,41379,2022-01-24,9195.65,0.0,9195.65,9195.65,True
4233,2275,Savings,78390,2023-11-20,7348.92,0.0,7348.92,7348.92,True
4234,1594,Checking,55420,2019-01-15,627.84,0.0,627.84,627.84,True
4235,4933,Savings,90302,2019-06-06,16980.0,0.0,16980.0,16980.0,True
4236,3606,Checking,54252,2020-12-02,0.0,0.0,0.0,0.0,True
4237,2204,Checking,64066,2022-08-09,5201.68,5480.81,-279.1300000000001,-279.1300000000001,True
4238,2064,Savings,85953,2022-09-28,8672.98,9081.06,-408.0799999999999,-408.0799999999999,True
4239,2865,Savings,8891,2019-05-06,0.0,0.0,0.0,0.0,True
4240,959,Savings,82391,2025-04-30,3662.26,4575.71,-913.4499999999998,-913.4499999999998,True
4241,4459,Checking,42344,2020-10-21,0.0,0.0,0.0,0.0,True
4242,2300,Business,27472,2022-07-12,0.0,22457.37,-22457.37,-22457.37,True
4243,499,Checking,56063,2016-07-05,0.0,0.0,0.0,0.0,True
4244,3387,Savings,66687,2025-04-02,0.0,0.0,0.0,0.0,True
4245,2679,Checking,48039,2024-05-14,9624.76,9007.97,616.7900000000009,616.7900000000009,True
4246,2198,Savings,30676,2020-12-10,4284.09,2731.69,1552.4,1552.4,True
4247,3333,Business,25874,2022-01-26,0.0,0.0,0.0,0.0,True
4248,1004,Business,83990,2023-08-27,0.0,0.0,0.0,0.0,True
4249,4937,Savings,64028,2022-09-21,0.0,22331.48,-22331.48,-22331.48,True
4250,4382,Checking,33176,2022-11-19,0.0,8495.83,-8495.83,-8495.83,True
4251,3648,Business,52854,2017-12-25,6454.9,0.0,6454.9,6454.9,True
4252,3915,Business,90038,2025-02-23,2014.65,0.0,2014.65,2014.65,True
4253,3684,Checking,43497,2020-06-14,3006.38,21394.9,-18388.52,-18388.52,True
4254,2511,Savings,69941,2022-09-20,0.0,1840.4199999999998,-1840.4199999999998,-1840.4199999999998,True
4255,2455,Savings,85548,2022-08-19,9149.56,2893.19,6256.369999999999,6256.369999999999,True
4256,2647,Checking,14689,2018-10-15,0.0,0.0,0.0,0.0,True
4257,2315,Checking,1803,2015-11-04,0.0,5563.5,-5563.5,-5563.5,True
4258,4934,Business,68145,2016-04-20,383.47,0.0,383.47,383.47,True
4259,2008,Savings,44800,2019-10-03,9956.42,4302.83,5653.59,5653.59,True
4260,3264,Savings,36019,2020-11-04,9223.05,4330.58,4892.469999999999,4892.469999999999,True
4261,1829,Savings,32431,2022-11-02,3795.19,4851.75,-1056.56,-1056.56,True
4262,1337,Savings,99405,2021-07-04,489.02,0.0,489.02,489.02,True
4263,49,Savings,65750,2021-09-30,0.0,969.12,-969.12,-969.12,True
4264,3856,Checking,10042,2021-02-01,4883.73,0.0,4883.73,4883.73,True
4265,4330,Savings,49326,2018-12-27,0.0,14686.8,-14686.8,-14686.8,True
4266,304,Checking,72152,2022-05-02,6954.85,2527.64,4427.210000000001,4427.210000000001,True
4267,3751,Savings,57624,2015-06-21,510.26,4415.4,-3905.1399999999994,-3905.1399999999994,True
4268,476,Business,80937,2022-10-27,15308.74,1586.64,13722.1,13722.1,True
4269,4135,Business,27975,2018-07-11,0.0,0.0,0.0,0.0,True
4270,1063,Business,66683,2017-10-27,584.25,988.33,-404.08000000000004,-404.08000000000004,True
4271,304,Savings,1820,2021-02-07,11236.94,0.0,11236.94,11236.94,True
4272,2203,Savings,60789,2023-06-20,15358.880000000001,4453.64,10905.240000000002,10905.240000000002,True
4273,2210,Savings,1817,2023-08-24,2976.58,0.0,2976.58,2976.58,True
4274,2247,Savings,83613,2017-07-21,2825.15,9165.82,-6340.67,-6340.67,True
4275,194,Business,97277,2023-02-09,5965.44,0.0,5965.44,5965.44,True
4276,1064,Checking,71427,2016-04-15,0.0,0.0,0.0,0.0,True
4277,509,Savings,72260,2016-05-12,0.0,0.0,0.0,0.0,True
4278,3452,Business,22628,2019-08-09,22061.839999999997,0.0,22061.839999999997,22061.839999999997,True
4279,3243,Business,94863,2020-11-08,5174.4,8226.87,-3052.470000000001,-3052.470000000001,True
4280,1100,Business,41725,2021-02-23,10053.66,4195.57,5858.09,5858.09,True
4281,1264,Savings,75940,2018-12-26,28404.22,0.0,28404.22,28404.22,True
4282,2458,Savings,87839,2017-04-06,7912.75,3583.63,4329.12,4329.12,True
4283,2355,Checking,38361,2019-07-10,10819.21,4070.41,6748.799999999999,6748.799999999999,True
4284,1233,Business,21976,2018-03-30,7107.0599999999995,9691.71,-2584.6499999999996,-2584.6499999999996,True
4285,785,Savings,93065,2016-08-29,1218.44,1496.66,-278.22,-278.22,True
4286,16,Checking,69506,2022-08-10,8496.04,0.0,8496.04,8496.04,True
4287,3916,Savings,52176,2024-08-03,0.0,9826.85,-9826.85,-9826.85,True
4288,3692,Checking,89036,2015-09-15,8941.14,0.0,8941.14,8941.14,True
4289,4660,Savings,9859,2018-11-01,3528.48,8837.88,-5309.4,-5309.4,True
4290,1914,Checking,19846,2020-11-07,1392.44,1005.12,387.32000000000005,387.32000000000005,True
4291,3351,Savings,4438,2020-06-16,0.0,13294.84,-13294.84,-13294.84,True
4292,2808,Business,26978,2017-10-13,15676.26,9171.1,6505.16,6505.16,True
4293,4186,Savings,48638,2019-04-10,9684.64,3547.66,6136.98,6136.98,True
4294,34,Savings,22038,2017-12-19,8983.46,731.3,8252.16,8252.16,True
4295,3659,Savings,73932,2024-10-24,5950.08,0.0,5950.08,5950.08,True
4296,2966,Business,64417,2019-05-19,0.0,13645.76,-13645.76,-13645.76,True
4297,1763,Business,21547,2022-10-31,786.38,4731.28,-3944.8999999999996,-3944.8999999999996,True
4298,1572,Business,63558,2016-04-27,0.0,599.87,-599.87,-599.87,True
4299,590,Business,24378,2020-09-16,0.0,2849.24,-2849.24,-2849.24,True
4300,3155,Savings,38639,2018-01-29,4652.68,1765.97,2886.71,2886.71,True
4301,4598,Savings,51454,2018-04-01,9636.32,0.0,9636.32,9636.32,True
4302,2937,Business,51283,2016-04-23,0.0,1762.34,-1762.34,-1762.34,True
4303,3129,Checking,82298,2022-10-19,11787.880000000001,0.0,11787.880000000001,11787.880000000001,True
4304,3753,Checking,25497,2023-12-08,0.0,5686.87,-5686.87,-5686.87,True
4305,3131,Checking,94855,2021-03-29,9991.46,0.0,9991.46,9991.46,True
4306,601,Checking,57530,2021-05-03,0.0,4637.87,-4637.87,-4637.87,True
4307,2398,Checking,2906,2017-12-17,5636.15,5974.76,-338.6100000000006,-338.6100000000006,True
4308,1048,Business,22847,2018-03-24,1951.74,4346.17,-2394.4300000000003,-2394.4300000000003,True
4309,2451,Savings,47525,2022-09-28,5127.4,5379.77,-252.3700000000008,-252.3700000000008,True
4310,1856,Checking,93153,2019-09-14,3675.67,0.0,3675.67,3675.67,True
4311,4839,Checking,99514,2015-06-23,9669.4,0.0,9669.4,9669.4,True
4312,2745,Business,58861,2022-05-05,0.0,3073.58,-3073.58,-3073.58,True
4313,1521,Savings,74708,2021-11-21,7874.05,0.0,7874.05,7874.05,True
4314,2617,Checking,53731,2017-12-07,6582.36,8811.15,-2228.79,-2228.79,True
4315,436,Savings,26151,2015-09-12,0.0,3950.08,-3950.08,-3950.08,True
4316,3851,Business,38228,2022-01-02,5337.43,16326.400000000001,-10988.970000000001,-10988.970000000001,True
4317,1410,Business,64620,2022-03-09,0.0,1168.96,-1168.96,-1168.96,True
4318,2555,Savings,39606,2017-11-08,18095.260000000002,12953.36,5141.9000000000015,5141.9000000000015,True
4319,2728,Business,48461,2018-08-28,0.0,7685.129999999999,-7685.129999999999,-7685.129999999999,True
4320,259,Savings,12656,2022-10-28,12798.89,0.0,12798.89,12798.89,True
4321,2894,Business,98310,2016-08-20,6634.25,17245.64,-10611.39,-10611.39,True
4322,801,Checking,65913,2019-09-10,409.42,0.0,409.42,409.42,True
4323,779,Savings,12491,2024-05-06,21995.19,8001.84,13993.349999999999,13993.349999999999,True
4324,4356,Checking,62266,2022-09-05,4386.39,2584.09,1802.3000000000002,1802.3000000000002,True
4325,3087,Checking,13211,2024-07-16,20863.66,0.0,20863.66,20863.66,True
4326,838,Savings,84645,2015-12-10,0.0,3212.44,-3212.44,-3212.44,True
4327,2068,Savings,87260,2016-09-30,6040.66,1615.24,4425.42,4425.42,True
4328,621,Savings,882,2025-02-16,0.0,0.0,0.0,0.0,True
4329,2546,Savings,73094,2015-07-23,11874.78,7297.509999999999,4577.270000000001,4577.270000000001,True
4330,338,Business,92719,2016-04-09,7882.09,14917.119999999999,-7035.029999999999,-7035.029999999999,True
4331,1306,Savings,37315,2024-08-15,1462.83,0.0,1462.83,1462.83,True
4332,1892,Savings,65590,2020-09-05,2732.14,0.0,2732.14,2732.14,True
4333,3577,Business,68190,2020-09-05,1627.6,12437.05,-10809.449999999999,-10809.449999999999,True
4334,2390,Checking,2270,2022-10-13,22154.16,7595.9800000000005,14558.18,14558.18,True
4335,2295,Business,60309,2017-01-15,0.0,102.4,-102.4,-102.4,True
4336,565,Business,96998,2017-05-17,5108.21,0.0,5108.21,5108.21,True
4337,2075,Business,64826,2021-04-10,2269.42,0.0,2269.42,2269.42,True
4338,4933,Checking,71443,2023-08-10,3166.67,5478.02,-2311.3500000000004,-2311.3500000000004,True
4339,2336,Business,51377,2021-07-09,2981.73,386.22,2595.51,2595.51,True
4340,4543,Savings,75855,2018-04-16,1736.48,8934.39,-7197.91,-7197.91,True
4341,395,Savings,88112,2015-07-31,0.0,0.0,0.0,0.0,True
4342,994,Checking,36451,2017-05-18,0.0,13807.93,-13807.93,-13807.93,True
4343,2073,Savings,63157,2017-06-12,3673.16,0.0,3673.16,3673.16,True
4344,4104,Savings,45554,2015-07-03,0.0,360.9,-360.9,-360.9,True
4345,2842,Checking,59084,2020-10-20,7306.17,0.0,7306.17,7306.17,True
4346,4957,Checking,18238,2022-07-01,7472.37,0.0,7472.37,7472.37,True
4347,4014,Checking,43322,2021-12-21,6741.81,9826.05,-3084.239999999999,-3084.239999999999,True
4348,4735,Savings,1927,2017-07-26,0.0,0.0,0.0,0.0,True
4349,134,Business,95652,2022-09-19,8383.74,14695.16,-6311.42,-6311.42,True
4350,1202,Checking,55523,2023-10-21,0.0,4398.01,-4398.01,-4398.01,True
4351,3084,Checking,30260,2022-07-15,4394.22,10095.7,-5701.4800000000005,-5701.4800000000005,True
4352,1246,Business,65452,2024-05-24,3708.53,0.0,3708.53,3708.53,True
4353,861,Savings,47900,2024-04-25,4010.67,0.0,4010.67,4010.67,True
4354,2529,Business,1963,2021-05-05,13336.32,5965.48,7370.84,7370.84,True
4355,3149,Savings,78808,2018-12-22,5565.61,5645.12,-79.51000000000022,-79.51000000000022,True
4356,792,Savings,31006,2022-07-15,8276.74,0.0,8276.74,8276.74,True
4357,1419,Business,11056,2022-08-13,2409.5,0.0,2409.5,2409.5,True
4358,1331,Savings,34716,2017-02-05,0.0,0.0,0.0,0.0,True
4359,712,Checking,12023,2016-08-28,0.0,8776.41,-8776.41,-8776.41,True
4360,4804,Checking,54697,2020-02-17,3333.52,626.4,2707.12,2707.12,True
4361,151,Business,25346,2021-02-02,0.0,48.56,-48.56,-48.56,True
4362,3340,Savings,19013,2025-01-14,7976.81,2930.37,5046.4400000000005,5046.4400000000005,True
4363,4805,Savings,58654,2017-05-28,0.0,0.0,0.0,0.0,True
4364,794,Savings,53115,2021-02-02,8640.91,11425.89,-2784.9799999999996,-2784.9799999999996,True
4365,3828,Checking,48892,2020-04-18,9274.62,8841.62,433.0,433.0,True
4366,3789,Checking,55869,2023-11-21,0.0,25086.870000000003,-25086.870000000003,-25086.870000000003,True
4367,1249,Business,74898,2022-09-08,4774.33,0.0,4774.33,4774.33,True
4368,4013,Checking,13930,2022-05-28,0.0,24.73,-24.73,-24.73,True
4369,2589,Savings,85639,2016-02-26,0.0,13879.25,-13879.25,-13879.25,True
4370,316,Checking,28830,2024-03-02,2156.37,0.0,2156.37,2156.37,True
4371,1221,Savings,45064,2020-07-22,0.0,0.0,0.0,0.0,True
4372,997,Business,41779,2018-02-26,0.0,0.0,0.0,0.0,True
4373,2176,Savings,70665,2016-05-03,9851.84,0.0,9851.84,9851.84,True
4374,525,Business,40238,2017-06-20,0.0,7117.95,-7117.95,-7117.95,True
4375,426,Checking,1977,2024-12-03,7643.72,0.0,7643.72,7643.72,True
4376,300,Checking,22662,2022-06-08,0.0,0.0,0.0,0.0,True
4377,2660,Business,26482,2024-09-03,7864.66,10167.36,-2302.7000000000007,-2302.7000000000007,True
4378,1409,Business,49674,2017-08-20,16456.18,0.0,16456.18,16456.18,True
4379,1755,Savings,31959,2017-04-25,0.0,709.46,-709.46,-709.46,True
4380,4443,Savings,79439,2016-10-14,1058.01,3226.44,-2168.4300000000003,-2168.4300000000003,True
4381,3752,Savings,8355,2020-01-06,0.0,3308.21,-3308.21,-3308.21,True
4382,2123,Business,97212,2021-03-14,9411.69,5402.79,4008.9000000000005,4008.9000000000005,True
4383,4039,Business,11435,2019-12-07,890.67,0.0,890.67,890.67,True
4384,2602,Checking,95403,2019-02-28,11484.71,5779.700000000001,5705.009999999998,5705.009999999998,True
4385,4167,Business,69993,2024-02-27,0.0,27270.949999999997,-27270.949999999997,-27270.949999999997,True
4386,1766,Savings,88262,2017-11-15,6377.58,0.0,6377.58,6377.58,True
4387,2938,Checking,46190,2023-09-27,0.0,5224.16,-5224.16,-5224.16,True
4388,2014,Checking,24996,2018-08-15,14399.48,15019.32,-619.8400000000001,-619.8400000000001,True
4389,3715,Checking,14775,2018-04-29,9068.02,3205.89,5862.130000000001,5862.130000000001,True
4390,560,Business,16160,2020-05-11,1780.48,3025.2,-1244.7199999999998,-1244.7199999999998,True
4391,1904,Business,16970,2020-10-29,4315.42,7783.039999999999,-3467.619999999999,-3467.619999999999,True
4392,3145,Business,24995,2016-06-19,18946.18,0.0,18946.18,18946.18,True
4393,4647,Savings,7596,2018-01-22,0.0,0.0,0.0,0.0,True
4394,3797,Savings,1999,2020-01-23,19606.93,9223.05,10383.880000000001,10383.880000000001,True
4395,4790,Savings,75516,2024-10-06,15890.2,8472.83,7417.370000000001,7417.370000000001,True
4396,3448,Business,24812,2018-06-23,6307.64,3232.19,3075.4500000000003,3075.4500000000003,True
4397,1551,Checking,72870,2025-01-12,9033.17,0.0,9033.17,9033.17,True
4398,550,Checking,96880,2023-07-20,12293.3,9734.83,2558.4699999999993,2558.4699999999993,True
4399,1233,Business,1802,2019-02-06,6849.84,0.0,6849.84,6849.84,True
4400,674,Business,10834,2022-06-19,0.0,4146.4,-4146.4,-4146.4,True
4401,1002,Business,23118,2020-09-13,1017.72,0.0,1017.72,1017.72,True
4402,754,Savings,9569,2022-07-18,7911.9400000000005,0.0,7911.9400000000005,7911.9400000000005,True
4403,254,Checking,19968,2016-04-30,6778.4,6265.49,512.9099999999999,512.9099999999999,True
4404,4947,Savings,4028,2021-06-19,5661.53,18217.480000000003,-12555.950000000004,-12555.950000000004,True
4405,2021,Checking,26742,2021-04-01,6720.78,0.0,6720.78,6720.78,True
4406,636,Checking,63120,2018-07-18,4988.42,7184.79,-2196.37,-2196.37,True
4407,3945,Savings,98993,2019-09-03,3356.99,7609.65,-4252.66,-4252.66,True
4408,253,Checking,22652,2022-02-02,0.0,6944.03,-6944.03,-6944.03,True
4409,521,Checking,82855,2016-11-02,0.0,0.0,0.0,0.0,True
4410,34,Savings,76535,2023-02-12,6265.87,11878.130000000001,-5612.260000000001,-5612.260000000001,True
4411,455,Savings,1269,2016-06-06,0.0,12792.3,-12792.3,-12792.3,True
4412,3243,Checking,54103,2022-11-24,3295.63,0.0,3295.63,3295.63,True
4413,1794,Business,9215,2018-04-28,6467.0,8102.75,-1635.75,-1635.75,True
4414,831,Business,62631,2019-04-25,6158.98,0.0,6158.98,6158.98,True
4415,3564,Business,95570,2021-09-26,6779.52,4227.2,2552.3200000000006,2552.3200000000006,True
4416,2589,Checking,88519,2021-05-18,4421.38,20709.39,-16288.009999999998,-16288.009999999998,True
4417,3820,Business,57376,2022-10-19,0.0,0.0,0.0,0.0,True
4418,4850,Savings,61551,2016-05-18,5961.6,7103.81,-1142.21,-1142.21,True
4419,2136,Savings,61307,2020-04-06,0.0,9244.73,-9244.73,-9244.73,True
4420,2341,Savings,44308,2024-04-25,9801.52,0.0,9801.52,9801.52,True
4421,4288,Checking,34612,2016-02-14,16771.260000000002,0.0,16771.260000000002,16771.260000000002,True
4422,455,Checking,46290,2019-09-16,0.0,334.44,-334.44,-334.44,True
4423,3966,Checking,49036,2015-08-23,2872.07,0.0,2872.07,2872.07,True
4424,1594,Checking,27921,2023-11-25,11077.02,8846.6,2230.42,2230.42,True
4425,2434,Business,9335,2018-01-19,4357.04,0.0,4357.04,4357.04,True
4426,1470,Checking,11388,2020-12-01,9258.7,0.0,9258.7,9258.7,True
4427,2728,Savings,30422,2024-09-28,9178.59,8128.75,1049.8400000000001,1049.8400000000001,True
4428,1650,Savings,1717,2019-02-17,0.0,0.0,0.0,0.0,True
4429,1635,Checking,803,2015-07-01,6151.09,8708.35,-2557.26,-2557.26,True
4430,1508,Business,65423,2019-03-09,0.0,22326.840000000004,-22326.840000000004,-22326.840000000004,True
4431,3625,Checking,78856,2019-08-14,5008.66,7374.5199999999995,-2365.8599999999997,-2365.8599999999997,True
4432,419,Checking,20631,2018-12-03,13657.82,0.0,13657.82,13657.82,True
4433,253,Checking,22767,2018-04-25,14706.61,4315.46,10391.150000000001,10391.150000000001,True
4434,47,Business,48444,2025-05-02,0.0,5685.17,-5685.17,-5685.17,True
4435,2872,Savings,12660,2025-05-07,0.0,8898.81,-8898.81,-8898.81,True
4436,282,Savings,10684,2022-06-19,0.0,8986.62,-8986.62,-8986.62,True
4437,2350,Savings,96041,2025-04-10,0.0,22770.61,-22770.61,-22770.61,True
4438,3739,Checking,30179,2024-06-03,8447.21,0.0,8447.21,8447.21,True
4439,4257,Savings,26551,2016-03-09,0.0,3435.15,-3435.15,-3435.15,True
4440,52,Savings,67488,2022-12-30,741.14,18753.15,-18012.010000000002,-18012.010000000002,True
4441,2921,Checking,80935,2022-07-25,12968.6,0.0,12968.6,12968.6,True
4442,2664,Checking,89632,2024-07-07,5693.7,0.0,5693.7,5693.7,True
4443,2924,Business,24251,2022-09-11,0.0,0.0,0.0,0.0,True
4444,4052,Savings,52653,2023-12-30,7831.570000000001,0.0,7831.570000000001,7831.570000000001,True
4445,1355,Business,82529,2022-01-05,0.0,0.0,0.0,0.0,True
4446,3220,Savings,21662,2019-01-07,5601.14,561.71,5039.43,5039.43,True
4447,4583,Business,95686,2016-01-11,7846.7,11584.02,-3737.3200000000006,-3737.3200000000006,True
4448,341,Checking,29985,2021-12-09,6721.02,9670.05,-2949.029999999999,-2949.029999999999,True
4449,3765,Checking,37052,2015-10-22,3856.18,0.0,3856.18,3856.18,True
4450,3167,Savings,86651,2022-11-08,0.0,8078.43,-8078.43,-8078.43,True
4451,597,Savings,28067,2020-03-13,7878.19,0.0,7878.19,7878.19,True
4452,1806,Savings,6099,2022-07-08,11202.91,9808.59,1394.3199999999997,1394.3199999999997,True
4453,526,Business,42969,2018-05-28,0.0,7497.73,-7497.73,-7497.73,True
4454,1894,Checking,37887,2016-04-03,5544.79,0.0,5544.79,5544.79,True
4455,1519,Savings,434,2020-09-29,2617.73,15166.09,-12548.36,-12548.36,True
4456,1288,Checking,55341,2020-09-14,0.0,3691.83,-3691.83,-3691.83,True
4457,1347,Savings,94747,2021-06-04,68.78,9095.78,-9027.0,-9027.0,True
4458,82,Checking,47453,2023-04-10,2134.31,0.0,2134.31,2134.31,True
4459,3847,Checking,29092,2015-06-01,12497.689999999999,0.0,12497.689999999999,12497.689999999999,True
4460,685,Checking,70567,2021-09-07,6304.85,0.0,6304.85,6304.85,True
4461,35,Checking,97244,2019-11-08,0.0,9989.15,-9989.15,-9989.15,True
4462,2704,Savings,37707,2023-10-23,0.0,7694.84,-7694.84,-7694.84,True
4463,4212,Checking,29616,2017-01-27,5581.64,0.0,5581.64,5581.64,True
4464,1627,Checking,62423,2019-01-18,3272.8,0.0,3272.8,3272.8,True
4465,4010,Business,85798,2019-07-12,6298.04,1731.05,4566.99,4566.99,True
4466,3080,Savings,74475,2022-03-13,5394.16,441.58,4952.58,4952.58,True
4467,4153,Business,21850,2021-10-20,6546.360000000001,2786.26,3760.1000000000004,3760.1000000000004,True
4468,4991,Business,96596,2016-08-26,15127.72,0.0,15127.72,15127.72,True
4469,1782,Business,33691,2021-07-23,3118.73,0.0,3118.73,3118.73,True
4470,3751,Checking,23926,2023-10-02,0.0,2814.97,-2814.97,-2814.97,True
4471,3603,Savings,50505,2019-09-06,6250.370000000001,5812.54,437.83000000000084,437.83000000000084,True
4472,1691,Business,15132,2016-09-20,0.0,8091.0,-8091.0,-8091.0,True
4473,1472,Savings,13651,2021-05-12,0.0,15573.39,-15573.39,-15573.39,True
4474,2798,Checking,90204,2015-09-22,2553.86,5127.58,-2573.72,-2573.72,True
4475,2999,Checking,97815,2021-10-16,6386.139999999999,6896.610000000001,-510.47000000000116,-510.47000000000116,True
4476,1516,Savings,23097,2017-02-09,0.0,9870.529999999999,-9870.529999999999,-9870.529999999999,True
4477,2204,Checking,63330,2022-10-29,0.0,27488.18,-27488.18,-27488.18,True
4478,2816,Business,27028,2025-04-21,9521.36,0.0,9521.36,9521.36,True
4479,4041,Checking,93136,2018-08-27,6521.08,5121.8,1399.2799999999997,1399.2799999999997,True
4480,1947,Business,15274,2022-12-04,0.0,7523.02,-7523.02,-7523.02,True
4481,70,Savings,3450,2015-05-22,0.0,0.0,0.0,0.0,True
4482,4620,Checking,30913,2017-05-16,7257.6,4014.92,3242.6800000000003,3242.6800000000003,True
4483,4409,Savings,36196,2019-05-16,58.15,5111.52,-5053.370000000001,-5053.370000000001,True
4484,2211,Savings,68505,2017-09-29,9015.24,6202.56,2812.6799999999994,2812.6799999999994,True
4485,2452,Checking,83583,2019-03-19,19332.26,6085.96,13246.3,13246.3,True
4486,763,Savings,16595,2018-06-13,6731.6900000000005,0.0,6731.6900000000005,6731.6900000000005,True
4487,564,Business,37513,2016-02-16,0.0,14449.789999999999,-14449.789999999999,-14449.789999999999,True
4488,4344,Business,2754,2019-03-27,7834.18,2155.1,5679.08,5679.08,True
4489,1494,Checking,62875,2021-02-04,18392.620000000003,4544.34,13848.280000000002,13848.280000000002,True
4490,3205,Savings,29754,2025-02-27,0.0,0.0,0.0,0.0,True
4491,1204,Savings,98512,2019-07-25,6355.93,6836.22,-480.28999999999996,-480.28999999999996,True
4492,4273,Checking,43212,2022-09-26,9999.02,690.76,9308.26,9308.26,True
4493,3712,Business,26692,2019-02-26,9666.25,691.33,8974.92,8974.92,True
4494,3142,Checking,19951,2016-10-17,0.0,2019.92,-2019.92,-2019.92,True
4495,3746,Business,66738,2022-12-29,9072.29,0.0,9072.29,9072.29,True
4496,2138,Checking,76437,2016-01-24,11718.72,8863.16,2855.5599999999995,2855.5599999999995,True
4497,1806,Savings,13724,2022-12-02,11782.439999999999,0.0,11782.439999999999,11782.439999999999,True
4498,317,Checking,48230,2021-08-23,33509.74,6224.14,27285.6,27285.6,True
4499,1975,Savings,65498,2021-11-08,6121.74,0.0,6121.74,6121.74,True
4500,4528,Business,43424,2021-03-05,4524.6,15466.27,-10941.67,-10941.67,True
4501,4071,Business,85568,2021-04-14,14471.34,9417.5,5053.84,5053.84,True
4502,2159,Savings,47533,2024-09-04,1311.35,5717.5,-4406.15,-4406.15,True
4503,4387,Savings,30753,2016-04-28,31027.78,0.0,31027.78,31027.78,True
4504,969,Business,94858,2016-02-02,2853.94,9782.39,-6928.449999999999,-6928.449999999999,True
4505,3145,Checking,41307,2023-10-31,4543.34,11927.84,-7384.5,-7384.5,True
4506,2637,Checking,45238,2023-03-14,3920.16,0.0,3920.16,3920.16,True
4507,3607,Business,14356,2017-11-23,23916.22,0.0,23916.22,23916.22,True
4508,4414,Business,67238,2021-03-19,6959.55,6993.849999999999,-34.29999999999927,-34.29999999999927,True
4509,3865,Business,43345,2016-12-27,17118.42,6107.82,11010.599999999999,11010.599999999999,True
4510,3251,Checking,45144,2016-01-14,0.0,3235.33,-3235.33,-3235.33,True
4511,498,Business,57020,2015-06-28,0.0,7922.58,-7922.58,-7922.58,True
4512,1592,Business,76845,2015-05-17,7935.2300000000005,2415.94,5519.290000000001,5519.290000000001,True
4513,600,Checking,51539,2018-01-28,13982.8,0.0,13982.8,13982.8,True
4514,4185,Checking,58250,2017-06-29,7679.94,2600.41,5079.53,5079.53,True
